Page,API,Count
/christmas-holidays,/search/packages,10
/christmas-holidays,/search/alternative-flights,12
/christmas-holidays,/search/price-graph/month,1
/christmas-holidays,/search/recommended,5
/christmas-holidays,/availability/last-available-date,4
/christmas-holidays,/availability/dates,4
/copy-of-green-list-holiday-destinations,/availability/last-available-date,4
/copy-of-green-list-holiday-destinations,/availability/dates,4
/copy-of-green-list-holiday-destinations,/search/packages,10
/copy-of-green-list-holiday-destinations,/search/alternative-flights,12
/copy-of-green-list-holiday-destinations,/search/price-graph/month,1
/copy-of-green-list-holiday-destinations,/search/recommended,5
/bed-and-breakfast-holidays,/help-centre/faq/save,1
/bed-and-breakfast-holidays,/search/packages,10
/bed-and-breakfast-holidays,/search/alternative-flights,12
/bed-and-breakfast-holidays,/search/price-graph/month,1
/bed-and-breakfast-holidays,/search/recommended,5
/bed-and-breakfast-holidays,/availability/last-available-date,4
/bed-and-breakfast-holidays,/availability/dates,4
/boutique-holidays,/availability/last-available-date,4
/boutique-holidays,/availability/dates,4
/boutique-holidays,/search/packages,10
/boutique-holidays,/search/alternative-flights,12
/boutique-holidays,/search/price-graph/month,1
/boutique-holidays,/search/recommended,5
/october-school-holidays,/search/packages,10
/october-school-holidays,/search/alternative-flights,12
/october-school-holidays,/search/price-graph/month,1
/october-school-holidays,/search/recommended,5
/october-school-holidays,/availability/last-available-date,4
/october-school-holidays,/availability/dates,4
/october-school-holidays,/help-centre/faq/save,1
/easter-holidays,/availability/last-available-date,4
/easter-holidays,/availability/dates,4
/easter-holidays,/search/packages,10
/easter-holidays,/search/alternative-flights,12
/easter-holidays,/search/price-graph/month,1
/easter-holidays,/search/recommended,5
/easter-holidays/from-belfast,/search/packages,10
/easter-holidays/from-belfast,/search/alternative-flights,12
/easter-holidays/from-belfast,/search/price-graph/month,1
/easter-holidays/from-belfast,/search/recommended,5
/easter-holidays/from-belfast,/availability/last-available-date,4
/easter-holidays/from-belfast,/availability/dates,4
/easter-holidays/from-bristol,/search/packages,10
/easter-holidays/from-bristol,/search/alternative-flights,12
/easter-holidays/from-bristol,/search/price-graph/month,1
/easter-holidays/from-bristol,/search/recommended,5
/easter-holidays/from-bristol,/availability/last-available-date,4
/easter-holidays/from-bristol,/availability/dates,4
/easter-holidays/from-edinburgh,/availability/last-available-date,4
/easter-holidays/from-edinburgh,/availability/dates,4
/easter-holidays/from-edinburgh,/search/packages,10
/easter-holidays/from-edinburgh,/search/alternative-flights,12
/easter-holidays/from-edinburgh,/search/price-graph/month,1
/easter-holidays/from-edinburgh,/search/recommended,5
/easter-holidays/from-glasgow,/search/packages,10
/easter-holidays/from-glasgow,/search/alternative-flights,12
/easter-holidays/from-glasgow,/search/price-graph/month,1
/easter-holidays/from-glasgow,/search/recommended,5
/easter-holidays/from-glasgow,/availability/last-available-date,4
/easter-holidays/from-glasgow,/availability/dates,4
/easter-holidays/from-liverpool,/availability/last-available-date,4
/easter-holidays/from-liverpool,/availability/dates,4
/easter-holidays/from-liverpool,/search/packages,10
/easter-holidays/from-liverpool,/search/alternative-flights,12
/easter-holidays/from-liverpool,/search/price-graph/month,1
/easter-holidays/from-liverpool,/search/recommended,5
/easter-holidays/from-london,/availability/last-available-date,4
/easter-holidays/from-london,/availability/dates,4
/easter-holidays/from-london,/search/packages,10
/easter-holidays/from-london,/search/alternative-flights,12
/easter-holidays/from-london,/search/price-graph/month,1
/easter-holidays/from-london,/search/recommended,5
/easter-holidays/from-london-gatwick,/search/packages,10
/easter-holidays/from-london-gatwick,/search/alternative-flights,12
/easter-holidays/from-london-gatwick,/search/price-graph/month,1
/easter-holidays/from-london-gatwick,/search/recommended,5
/easter-holidays/from-london-gatwick,/availability/last-available-date,4
/easter-holidays/from-london-gatwick,/availability/dates,4
/easter-holidays/from-london-luton,/availability/last-available-date,4
/easter-holidays/from-london-luton,/availability/dates,4
/easter-holidays/from-london-luton,/search/packages,10
/easter-holidays/from-london-luton,/search/alternative-flights,12
/easter-holidays/from-london-luton,/search/price-graph/month,1
/easter-holidays/from-london-luton,/search/recommended,5
/easter-holidays/from-london-southend,/search/packages,10
/easter-holidays/from-london-southend,/search/alternative-flights,12
/easter-holidays/from-london-southend,/search/price-graph/month,1
/easter-holidays/from-london-southend,/search/recommended,5
/easter-holidays/from-london-southend,/availability/last-available-date,4
/easter-holidays/from-london-southend,/availability/dates,4
/easter-holidays/from-london-stansted,/search/packages,10
/easter-holidays/from-london-stansted,/search/alternative-flights,12
/easter-holidays/from-london-stansted,/search/price-graph/month,1
/easter-holidays/from-london-stansted,/search/recommended,5
/easter-holidays/from-london-stansted,/availability/last-available-date,4
/easter-holidays/from-london-stansted,/availability/dates,4
/easter-holidays/from-manchester,/availability/last-available-date,4
/easter-holidays/from-manchester,/availability/dates,4
/easter-holidays/from-manchester,/search/packages,10
/easter-holidays/from-manchester,/search/alternative-flights,12
/easter-holidays/from-manchester,/search/price-graph/month,1
/easter-holidays/from-manchester,/search/recommended,5
/easter-holidays/from-newcastle,/availability/last-available-date,4
/easter-holidays/from-newcastle,/availability/dates,4
/easter-holidays/from-newcastle,/search/packages,10
/easter-holidays/from-newcastle,/search/alternative-flights,12
/easter-holidays/from-newcastle,/search/price-graph/month,1
/easter-holidays/from-newcastle,/search/recommended,5
/half-term-holidays,/availability/last-available-date,4
/half-term-holidays,/availability/dates,4
/half-term-holidays,/search/packages,10
/half-term-holidays,/search/alternative-flights,12
/half-term-holidays,/search/price-graph/month,1
/half-term-holidays,/search/recommended,5
/christmas-market-breaks,/search/packages,10
/christmas-market-breaks,/search/alternative-flights,12
/christmas-market-breaks,/search/price-graph/month,1
/christmas-market-breaks,/search/recommended,5
/christmas-market-breaks,/availability/last-available-date,4
/christmas-market-breaks,/availability/dates,4
/christmas-market-breaks/to-amsterdam,/search/packages,10
/christmas-market-breaks/to-amsterdam,/search/alternative-flights,12
/christmas-market-breaks/to-amsterdam,/search/price-graph/month,1
/christmas-market-breaks/to-amsterdam,/search/recommended,5
/christmas-market-breaks/to-amsterdam,/availability/last-available-date,4
/christmas-market-breaks/to-amsterdam,/availability/dates,4
/christmas-market-breaks/to-berlin,/search/packages,10
/christmas-market-breaks/to-berlin,/search/alternative-flights,12
/christmas-market-breaks/to-berlin,/search/price-graph/month,1
/christmas-market-breaks/to-berlin,/search/recommended,5
/christmas-market-breaks/to-berlin,/availability/last-available-date,4
/christmas-market-breaks/to-berlin,/availability/dates,4
/christmas-market-breaks/to-budapest,/search/packages,10
/christmas-market-breaks/to-budapest,/search/alternative-flights,12
/christmas-market-breaks/to-budapest,/search/price-graph/month,1
/christmas-market-breaks/to-budapest,/search/recommended,5
/christmas-market-breaks/to-budapest,/availability/last-available-date,4
/christmas-market-breaks/to-budapest,/availability/dates,4
/christmas-market-breaks/to-copenhagen,/search/packages,10
/christmas-market-breaks/to-copenhagen,/search/alternative-flights,12
/christmas-market-breaks/to-copenhagen,/search/price-graph/month,1
/christmas-market-breaks/to-copenhagen,/search/recommended,5
/christmas-market-breaks/to-copenhagen,/availability/last-available-date,4
/christmas-market-breaks/to-copenhagen,/availability/dates,4
/christmas-market-breaks/to-munich,/search/packages,10
/christmas-market-breaks/to-munich,/search/alternative-flights,12
/christmas-market-breaks/to-munich,/search/price-graph/month,1
/christmas-market-breaks/to-munich,/search/recommended,5
/christmas-market-breaks/to-munich,/availability/last-available-date,4
/christmas-market-breaks/to-munich,/availability/dates,4
/christmas-market-breaks/to-prague,/search/packages,10
/christmas-market-breaks/to-prague,/search/alternative-flights,12
/christmas-market-breaks/to-prague,/search/price-graph/month,1
/christmas-market-breaks/to-prague,/search/recommended,5
/christmas-market-breaks/to-prague,/availability/last-available-date,4
/christmas-market-breaks/to-prague,/availability/dates,4
/christmas-market-breaks/to-vienna,/availability/last-available-date,4
/christmas-market-breaks/to-vienna,/availability/dates,4
/christmas-market-breaks/to-vienna,/search/packages,10
/christmas-market-breaks/to-vienna,/search/alternative-flights,12
/christmas-market-breaks/to-vienna,/search/price-graph/month,1
/christmas-market-breaks/to-vienna,/search/recommended,5
/summer-city-breaks,/availability/last-available-date,4
/summer-city-breaks,/availability/dates,4
/summer-city-breaks,/search/packages,10
/summer-city-breaks,/search/alternative-flights,12
/summer-city-breaks,/search/price-graph/month,1
/summer-city-breaks,/search/recommended,5
/summer-city-breaks,/help-centre/faq/save,1
/short-beach-breaks,/availability/last-available-date,4
/short-beach-breaks,/availability/dates,4
/short-beach-breaks,/search/packages,10
/short-beach-breaks,/search/alternative-flights,12
/short-beach-breaks,/search/price-graph/month,1
/short-beach-breaks,/search/recommended,5
/winter-holidays-2022,/search/packages,10
/winter-holidays-2022,/search/alternative-flights,12
/winter-holidays-2022,/search/price-graph/month,1
/winter-holidays-2022,/search/recommended,5
/winter-holidays-2022,/availability/last-available-date,4
/winter-holidays-2022,/availability/dates,4
/undiscovered-holidays,/search/packages,10
/undiscovered-holidays,/search/alternative-flights,12
/undiscovered-holidays,/search/price-graph/month,1
/undiscovered-holidays,/search/recommended,5
/undiscovered-holidays,/availability/last-available-date,4
/undiscovered-holidays,/availability/dates,4
/last-minute-beach-holidays,/help-centre/faq/save,1
/last-minute-beach-holidays,/search/packages,10
/last-minute-beach-holidays,/search/alternative-flights,12
/last-minute-beach-holidays,/search/price-graph/month,1
/last-minute-beach-holidays,/search/recommended,5
/last-minute-beach-holidays,/availability/last-available-date,4
/last-minute-beach-holidays,/availability/dates,4
/portugal-deals,/help-centre/faq/save,1
/portugal-deals,/search/packages,10
/portugal-deals,/search/alternative-flights,12
/portugal-deals,/search/price-graph/month,1
/portugal-deals,/search/recommended,5
/portugal-deals,/availability/last-available-date,4
/portugal-deals,/availability/dates,4
/summer-2021-holidays,/availability/last-available-date,4
/summer-2021-holidays,/availability/dates,4
/summer-2021-holidays,/search/packages,10
/summer-2021-holidays,/search/alternative-flights,12
/summer-2021-holidays,/search/price-graph/month,1
/summer-2021-holidays,/search/recommended,5
/summer-2022-holidays,/availability/last-available-date,4
/summer-2022-holidays,/availability/dates,4
/summer-2022-holidays,/search/packages,10
/summer-2022-holidays,/search/alternative-flights,12
/summer-2022-holidays,/search/price-graph/month,1
/summer-2022-holidays,/search/recommended,5
/summer-holidays,/help-centre/faq/save,1
/summer-holidays,/availability/last-available-date,4
/summer-holidays,/availability/dates,4
/summer-holidays,/search/packages,10
/summer-holidays,/search/alternative-flights,12
/summer-holidays,/search/price-graph/month,1
/summer-holidays,/search/recommended,5
